ohpi_id	ohpi_label	victor_id	ogg_iri	victor_gene_name	victor_pathogen_name	victor_pathogen_taxon	victor_host_name	victor_host_taxon	victor_host_cell_ontology_iri	victor_host_cell_ontology_name	victor_host_cell_line_ontology_iri	victor_host_cell_line_ontology_name
OHPI_9000036	M. tuberculosis mgtC mutant interaction with human	105	OGG_3000885439	mgtC	M. tuberculosis	1773	human	9606				
OHPI_9000037	M. tuberculosis mgtC mutant interaction with human macrophage cell	105	OGG_3000885439	mgtC	M. tuberculosis	1773	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000038	M. tuberculosis mgtC mutant interaction with mouse	105	OGG_3000885439	mgtC	M. tuberculosis	1773	mouse	10090				
OHPI_9000039	M. tuberculosis mgtC mutant interaction with mouse macrophage cell	105	OGG_3000885439	mgtC	M. tuberculosis	1773	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000079	M. tuberculosis Rv1111c mutant interaction with mouse	106	OGG_3000885447	Rv1111c	M. tuberculosis	1773	mouse	10090				
OHPI_9000055	M. tuberculosis panC mutant interaction with mouse	107	OGG_3000885459	panC	M. tuberculosis	1773	mouse	10090				
OHPI_9000080	M. tuberculosis nirA mutant interaction with mouse	108	OGG_3000885472	nirA	M. tuberculosis	1773	mouse	10090				
OHPI_9000081	M. tuberculosis Rv1939 mutant interaction with mouse	109	OGG_3000885488	Rv1939	M. tuberculosis	1773	mouse	10090				
OHPI_9000082	M. tuberculosis Rv3676 mutant interaction with human	110	OGG_3000885502	Rv3676	M. tuberculosis	1773	human	9606				
OHPI_9000083	M. tuberculosis Rv3676 mutant interaction with human macrophage cell	110	OGG_3000885502	Rv3676	M. tuberculosis	1773	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000084	M. tuberculosis Rv3676 mutant interaction with mouse	110	OGG_3000885502	Rv3676	M. tuberculosis	1773	mouse	10090				
OHPI_9000085	M. tuberculosis Rv3676 mutant interaction with mouse macrophage cell	110	OGG_3000885502	Rv3676	M. tuberculosis	1773	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000086	M. tuberculosis Rv3701c mutant interaction with mouse	111	OGG_3000885521	Rv3701c	M. tuberculosis	1773	mouse	10090				
OHPI_9000087	M. tuberculosis secA2 mutant interaction with mouse	112	OGG_3000885594	secA2	M. tuberculosis	1773	mouse	10090				
OHPI_9000026	M. tuberculosis panD mutant interaction with mouse	113	OGG_3000885596	panD	M. tuberculosis	1773	mouse	10090				
OHPI_9000088	M. tuberculosis Rv3717 mutant interaction with mouse	114	OGG_3000885602	Rv3717	M. tuberculosis	1773	mouse	10090				
OHPI_9000033	M. tuberculosis katG mutant interaction with mouse	115	OGG_3000885638	katG	M. tuberculosis	1773	mouse	10090				
OHPI_9000089	M. tuberculosis Rv3615c mutant interaction with mouse	117	OGG_3000885770	Rv3615c	M. tuberculosis	1773	mouse	10090				
OHPI_9000090	M. tuberculosis Rv3615c mutant interaction with mouse macrophage cell	117	OGG_3000885770	Rv3615c	M. tuberculosis	1773	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000091	M. tuberculosis Rv3614c mutant interaction with mouse	118	OGG_3000885777	Rv3614c	M. tuberculosis	1773	mouse	10090				
OHPI_9000092	M. tuberculosis Rv3614c mutant interaction with mouse macrophage cell	118	OGG_3000885777	Rv3614c	M. tuberculosis	1773	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000093	M. tuberculosis Rv3683 mutant interaction with mouse	119	OGG_3000885780	Rv3683	M. tuberculosis	1773	mouse	10090				
OHPI_9000094	M. tuberculosis Rv3723 mutant interaction with mouse	120	OGG_3000885791	Rv3723	M. tuberculosis	1773	mouse	10090				
OHPI_9000095	M. tuberculosis recN mutant interaction with mouse	121	OGG_3000885805	recN	M. tuberculosis	1773	mouse	10090				
OHPI_9000096	M. tuberculosis Rv1524 mutant interaction with mouse	122	OGG_3000885814	Rv1524	M. tuberculosis	1773	mouse	10090				
OHPI_9000097	M. tuberculosis Rv1109c mutant interaction with mouse	123	OGG_3000885828	Rv1109c	M. tuberculosis	1773	mouse	10090				
OHPI_9000098	M. tuberculosis Rv3649 mutant interaction with mouse	125	OGG_3000885841	Rv3649	M. tuberculosis	1773	mouse	10090				
OHPI_9000099	M. tuberculosis Rv1128c mutant interaction with mouse	126	OGG_3000885849	Rv1128c	M. tuberculosis	1773	mouse	10090				
OHPI_9000100	M. tuberculosis glpX mutant interaction with mouse	127	OGG_3000885861	glpX	M. tuberculosis	1773	mouse	10090				
OHPI_9000101	M. tuberculosis Rv2437 mutant interaction with mouse	128	OGG_3000885906	Rv2437	M. tuberculosis	1773	mouse	10090				
OHPI_9000102	M. tuberculosis hrcA mutant interaction with mouse	129	OGG_3000885924	hrcA	M. tuberculosis	1773	mouse	10090				
OHPI_9000032	M. tuberculosis hspR mutant interaction with mouse	130	OGG_3000885929	hspR	M. tuberculosis	1773	mouse	10090				
OHPI_9000103	M. tuberculosis Rv1144 mutant interaction with mouse	131	OGG_3000885932	Rv1144	M. tuberculosis	1773	mouse	10090				
OHPI_9000104	M. tuberculosis Rv1974 mutant interaction with mouse	132	OGG_3000885935	Rv1974	M. tuberculosis	1773	mouse	10090				
OHPI_9000105	M. tuberculosis mce3A mutant interaction with mouse	133	OGG_3000885944	mce3A	M. tuberculosis	1773	mouse	10090				
OHPI_9000106	M. tuberculosis plcA mutant interaction with mouse	134	OGG_3000885995	plcA	M. tuberculosis	1773	mouse	10090				
OHPI_9000107	M. tuberculosis plcB mutant interaction with mouse	135	OGG_3000885999	plcB	M. tuberculosis	1773	mouse	10090				
OHPI_9000108	M. tuberculosis plcC mutant interaction with mouse	136	OGG_3000886000	plcC	M. tuberculosis	1773	mouse	10090				
OHPI_9000109	M. tuberculosis Rv1192 mutant interaction with mouse	137	OGG_3000886007	Rv1192	M. tuberculosis	1773	mouse	10090				
OHPI_9000110	M. tuberculosis furB mutant interaction with mouse	138	OGG_3000886009	furB	M. tuberculosis	1773	mouse	10090				
OHPI_9000111	M. tuberculosis cysE mutant interaction with mouse	139	OGG_3000886012	cysE	M. tuberculosis	1773	mouse	10090				
OHPI_9000112	M. tuberculosis Rv0386 mutant interaction with mouse	140	OGG_3000886030	Rv0386	M. tuberculosis	1773	mouse	10090				
OHPI_9000113	M. tuberculosis pks16 mutant interaction with mouse	141	OGG_3000886035	pks16	M. tuberculosis	1773	mouse	10090				
OHPI_9000114	M. tuberculosis Rv1021 mutant interaction with mouse	142	OGG_3000886052	Rv1021	M. tuberculosis	1773	mouse	10090				
OHPI_9000115	M. tuberculosis Rv1184c mutant interaction with mouse	143	OGG_3000886063	Rv1184c	M. tuberculosis	1773	mouse	10090				
OHPI_9000116	M. tuberculosis fadD21 mutant interaction with mouse	144	OGG_3000886065	fadD21	M. tuberculosis	1773	mouse	10090				
OHPI_9000117	M. tuberculosis lpqT mutant interaction with mouse	145	OGG_3000886066	lpqT	M. tuberculosis	1773	mouse	10090				
OHPI_9000118	M. tuberculosis mmpL10 mutant interaction with mouse	146	OGG_3000886068	mmpL10	M. tuberculosis	1773	mouse	10090				
OHPI_9000119	M. tuberculosis kdpD mutant interaction with mouse	147	OGG_3000886084	kdpD	M. tuberculosis	1773	mouse	10090				
OHPI_9000120	M. tuberculosis rfbE mutant interaction with mouse	148	OGG_3000886113	rfbE	M. tuberculosis	1773	mouse	10090				
OHPI_9000121	M. tuberculosis embA mutant interaction with mouse	149	OGG_3000886123	embA	M. tuberculosis	1773	mouse	10090				
OHPI_9000025	M. tuberculosis fbpA mutant interaction with mouse	150	OGG_3000886132	fbpA	M. tuberculosis	1773	mouse	10090				
OHPI_9000122	M. tuberculosis Rv3805c mutant interaction with mouse	151	OGG_3000886138	Rv3805c	M. tuberculosis	1773	mouse	10090				
OHPI_9000123	M. tuberculosis pirG mutant interaction with mouse	152	OGG_3000886139	pirG	M. tuberculosis	1773	mouse	10090				
OHPI_9000124	M. tuberculosis mmpL8 mutant interaction with mouse	153	OGG_3000886145	mmpL8	M. tuberculosis	1773	mouse	10090				
OHPI_9000125	M. tuberculosis Rv3869 mutant interaction with mouse	154	OGG_3000886166	Rv3869	M. tuberculosis	1773	mouse	10090				
OHPI_9000126	M. tuberculosis Rv3865 mutant interaction with mouse	155	OGG_3000886172	Rv3865	M. tuberculosis	1773	mouse	10090				
OHPI_9000127	M. tuberculosis sodA mutant interaction with mouse	156	OGG_3000886174	sodA	M. tuberculosis	1773	mouse	10090				
OHPI_9000128	M. tuberculosis Rv3864 mutant interaction with mouse	157	OGG_3000886185	Rv3864	M. tuberculosis	1773	mouse	10090				
OHPI_9000129	M. tuberculosis ethR mutant interaction with mouse	158	OGG_3000886189	ethR	M. tuberculosis	1773	mouse	10090				
OHPI_9000130	M. tuberculosis PE35 mutant interaction with mouse	159	OGG_3000886191	PE35	M. tuberculosis	1773	mouse	10090				
OHPI_9000131	M. tuberculosis esxB mutant interaction with mouse	160	OGG_3000886194	esxB	M. tuberculosis	1773	mouse	10090				
OHPI_9000132	M. tuberculosis Rv3868 mutant interaction with mouse	161	OGG_3000886199	Rv3868	M. tuberculosis	1773	mouse	10090				
OHPI_9000133	M. tuberculosis Rv3866 mutant interaction with mouse	162	OGG_3000886200	Rv3866	M. tuberculosis	1773	mouse	10090				
OHPI_9000134	M. tuberculosis PPE68 mutant interaction with mouse	163	OGG_3000886201	PPE68	M. tuberculosis	1773	mouse	10090				
OHPI_9000135	M. tuberculosis Rv3871 mutant interaction with mouse	164	OGG_3000886202	Rv3871	M. tuberculosis	1773	mouse	10090				
OHPI_9000136	M. tuberculosis Rv3870 mutant interaction with mouse	165	OGG_3000886204	Rv3870	M. tuberculosis	1773	mouse	10090				
OHPI_9000137	M. tuberculosis Rv3876 mutant interaction with mouse	166	OGG_3000886206	Rv3876	M. tuberculosis	1773	mouse	10090				
OHPI_9000138	M. tuberculosis Rv3877 mutant interaction with mouse	167	OGG_3000886207	Rv3877	M. tuberculosis	1773	mouse	10090				
OHPI_9000139	M. tuberculosis Rv3882c mutant interaction with mouse	168	OGG_3000886208	Rv3882c	M. tuberculosis	1773	mouse	10090				
OHPI_9000140	M. tuberculosis esxA mutant interaction with mouse	169	OGG_3000886209	esxA	M. tuberculosis	1773	mouse	10090				
OHPI_9000141	M. tuberculosis Rv3887c mutant interaction with mouse	170	OGG_3000886211	Rv3887c	M. tuberculosis	1773	mouse	10090				
OHPI_9000142	M. tuberculosis mycP1 mutant interaction with mouse	172	OGG_3000886217	mycP1	M. tuberculosis	1773	mouse	10090				
OHPI_9000143	M. tuberculosis Rv3910 mutant interaction with mouse	173	OGG_3000886247	Rv3910	M. tuberculosis	1773	mouse	10090				
OHPI_9000144	M. tuberculosis pcaA mutant interaction with mouse	175	OGG_3000886284	pcaA	M. tuberculosis	1773	mouse	10090				
OHPI_9000145	M. tuberculosis Rv1590 mutant interaction with mouse	177	OGG_3000886292	Rv1590	M. tuberculosis	1773	mouse	10090				
OHPI_9000146	M. tuberculosis proV mutant interaction with mouse	178	OGG_3000886293	proV	M. tuberculosis	1773	mouse	10090				
OHPI_9000147	M. tuberculosis bioB mutant interaction with mouse	179	OGG_3000886301	bioB	M. tuberculosis	1773	mouse	10090				
OHPI_9000148	M. tuberculosis bioA mutant interaction with mouse	180	OGG_3000886343	bioA	M. tuberculosis	1773	mouse	10090				
OHPI_9000149	M. tuberculosis bioF1 mutant interaction with mouse	181	OGG_3000886345	bioF1	M. tuberculosis	1773	mouse	10090				
OHPI_9000034	M. tuberculosis sodC mutant interaction with mouse	182	OGG_3000886358	sodC	M. tuberculosis	1773	mouse	10090				
OHPI_9000035	M. tuberculosis sodC mutant interaction with mouse macrophage cell	182	OGG_3000886358	sodC	M. tuberculosis	1773	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000150	M. tuberculosis Rv1560 mutant interaction with mouse	183	OGG_3000886359	Rv1560	M. tuberculosis	1773	mouse	10090				
OHPI_9000151	M. tuberculosis xthA mutant interaction with mouse	184	OGG_3000886370	xthA	M. tuberculosis	1773	mouse	10090				
OHPI_9000152	M. tuberculosis thiE mutant interaction with mouse	185	OGG_3000886391	thiE	M. tuberculosis	1773	mouse	10090				
OHPI_9000153	M. tuberculosis pknG mutant interaction with mouse	186	OGG_3000886397	pknG	M. tuberculosis	1773	mouse	10090				
OHPI_9000044	M. tuberculosis lspA mutant interaction with mouse	187	OGG_3000886408	lspA	M. tuberculosis	1773	mouse	10090				
OHPI_9000154	M. tuberculosis pks5 mutant interaction with mouse	188	OGG_3000886442	pks5	M. tuberculosis	1773	mouse	10090				
OHPI_9000155	M. tuberculosis Rv1514c mutant interaction with mouse	189	OGG_3000886457	Rv1514c	M. tuberculosis	1773	mouse	10090				
OHPI_9000156	M. tuberculosis Rv0326 mutant interaction with mouse	190	OGG_3000886544	Rv0326	M. tuberculosis	1773	mouse	10090				
OHPI_9000157	M. tuberculosis Rv1465 mutant interaction with mouse	191	OGG_3000886569	Rv1465	M. tuberculosis	1773	mouse	10090				
OHPI_9000158	M. tuberculosis Rv1460 mutant interaction with mouse	192	OGG_3000886573	Rv1460	M. tuberculosis	1773	mouse	10090				
OHPI_9000159	M. tuberculosis ctpD mutant interaction with mouse	193	OGG_3000886578	ctpD	M. tuberculosis	1773	mouse	10090				
OHPI_9000160	M. tuberculosis Rv1422 mutant interaction with mouse	194	OGG_3000886670	Rv1422	M. tuberculosis	1773	mouse	10090				
OHPI_9000161	M. tuberculosis Rv0249c mutant interaction with mouse	195	OGG_3000886671	Rv0249c	M. tuberculosis	1773	mouse	10090				
OHPI_9000162	M. tuberculosis lprG mutant interaction with mouse	196	OGG_3000886700	lprG	M. tuberculosis	1773	mouse	10090				
OHPI_9000163	M. tuberculosis Rv1410c mutant interaction with mouse	197	OGG_3000886709	Rv1410c	M. tuberculosis	1773	mouse	10090				
OHPI_9000164	M. tuberculosis Rv1405c mutant interaction with mouse	198	OGG_3000886714	Rv1405c	M. tuberculosis	1773	mouse	10090				
OHPI_9000165	M. tuberculosis Rv0218 mutant interaction with mouse	199	OGG_3000886727	Rv0218	M. tuberculosis	1773	mouse	10090				
OHPI_9000166	M. tuberculosis Rv0216 mutant interaction with mouse	200	OGG_3000886729	Rv0216	M. tuberculosis	1773	mouse	10090				
OHPI_9000167	M. tuberculosis Rv0204c mutant interaction with mouse	201	OGG_3000886747	Rv0204c	M. tuberculosis	1773	mouse	10090				
OHPI_9000168	M. tuberculosis mmpL11 mutant interaction with mouse	202	OGG_3000886750	mmpL11	M. tuberculosis	1773	mouse	10090				
OHPI_9000169	M. tuberculosis Rv0199 mutant interaction with mouse	203	OGG_3000886753	Rv0199	M. tuberculosis	1773	mouse	10090				
OHPI_9000170	M. tuberculosis Rv0176 mutant interaction with mouse	204	OGG_3000886799	Rv0176	M. tuberculosis	1773	mouse	10090				
OHPI_9000171	M. tuberculosis Rv1371 mutant interaction with mouse	205	OGG_3000886800	Rv1371	M. tuberculosis	1773	mouse	10090				
OHPI_9000172	M. tuberculosis Rv0175 mutant interaction with mouse	206	OGG_3000886801	Rv0175	M. tuberculosis	1773	mouse	10090				
OHPI_9000173	M. tuberculosis lprK mutant interaction with mouse	207	OGG_3000886804	lprK	M. tuberculosis	1773	mouse	10090				
OHPI_9000174	M. tuberculosis mce1C mutant interaction with mouse	208	OGG_3000886808	mce1C	M. tuberculosis	1773	mouse	10090				
OHPI_9000175	M. tuberculosis mce1B mutant interaction with mouse	209	OGG_3000886810	mce1B	M. tuberculosis	1773	mouse	10090				
OHPI_9000176	M. tuberculosis yrbE1B mutant interaction with mouse	210	OGG_3000886812	yrbE1B	M. tuberculosis	1773	mouse	10090				
OHPI_9000177	M. tuberculosis fadD5 mutant interaction with mouse	211	OGG_3000886822	fadD5	M. tuberculosis	1773	mouse	10090				
OHPI_9000178	M. tuberculosis mce1A mutant interaction with mouse	212	OGG_3000886823	mce1A	M. tuberculosis	1773	mouse	10090				
OHPI_9000179	M. tuberculosis fadD33 mutant interaction with mouse	213	OGG_3000886855	fadD33	M. tuberculosis	1773	mouse	10090				
OHPI_9000180	M. tuberculosis murI mutant interaction with mouse	214	OGG_3000886866	murI	M. tuberculosis	1773	mouse	10090				
OHPI_9000181	M. tuberculosis Rv1333 mutant interaction with mouse	215	OGG_3000886882	Rv1333	M. tuberculosis	1773	mouse	10090				
OHPI_9000182	M. tuberculosis Rv1332 mutant interaction with mouse	216	OGG_3000886901	Rv1332	M. tuberculosis	1773	mouse	10090				
OHPI_9000183	M. tuberculosis fadA4 mutant interaction with mouse	217	OGG_3000886904	fadA4	M. tuberculosis	1773	mouse	10090				
OHPI_9000184	M. tuberculosis Rv0100 mutant interaction with mouse	218	OGG_3000886931	Rv0100	M. tuberculosis	1773	mouse	10090				
OHPI_9000185	M. tuberculosis fadD10 mutant interaction with mouse	219	OGG_3000886933	fadD10	M. tuberculosis	1773	mouse	10090				
OHPI_9000186	M. tuberculosis Rv0098 mutant interaction with mouse	220	OGG_3000886935	Rv0098	M. tuberculosis	1773	mouse	10090				
OHPI_9000187	M. tuberculosis atpB mutant interaction with mouse	221	OGG_3000886941	atpB	M. tuberculosis	1773	mouse	10090				
OHPI_9000188	M. tuberculosis nrp mutant interaction with mouse	222	OGG_3000886951	nrp	M. tuberculosis	1773	mouse	10090				
OHPI_9000189	M. tuberculosis Rv1284 mutant interaction with mouse	223	OGG_3000886987	Rv1284	M. tuberculosis	1773	mouse	10090				
OHPI_9000190	M. tuberculosis Rv1272c mutant interaction with mouse	224	OGG_3000887021	Rv1272c	M. tuberculosis	1773	mouse	10090				
OHPI_9000191	M. tuberculosis lpqZ mutant interaction with mouse	226	OGG_3000887093	lpqZ	M. tuberculosis	1773	mouse	10090				
OHPI_9000192	M. tuberculosis sugC mutant interaction with mouse	227	OGG_3000887104	sugC	M. tuberculosis	1773	mouse	10090				
OHPI_9000193	M. tuberculosis sugB mutant interaction with mouse	228	OGG_3000887121	sugB	M. tuberculosis	1773	mouse	10090				
OHPI_9000194	M. tuberculosis sugA mutant interaction with mouse	229	OGG_3000887124	sugA	M. tuberculosis	1773	mouse	10090				
OHPI_9000195	M. tuberculosis tatB mutant interaction with mouse	230	OGG_3000887143	tatB	M. tuberculosis	1773	mouse	10090				
OHPI_9000196	M. tuberculosis lpqY mutant interaction with mouse	231	OGG_3000887145	lpqY	M. tuberculosis	1773	mouse	10090				
OHPI_9000197	M. tuberculosis accD1 mutant interaction with mouse	232	OGG_3000887168	accD1	M. tuberculosis	1773	mouse	10090				
OHPI_9000198	M. tuberculosis Rv0485 mutant interaction with mouse	233	OGG_3000887170	Rv0485	M. tuberculosis	1773	mouse	10090				
OHPI_9000199	M. tuberculosis Rv2885c mutant interaction with mouse	234	OGG_3000887173	Rv2885c	M. tuberculosis	1773	mouse	10090				
OHPI_9000040	M. tuberculosis senX3 mutant interaction with mouse	235	OGG_3000887185	senX3	M. tuberculosis	1773	mouse	10090				
OHPI_9000041	M. tuberculosis regX3 mutant interaction with mouse	236	OGG_3000887195	regX3	M. tuberculosis	1773	mouse	10090				
OHPI_9000200	M. tuberculosis Rv3574 mutant interaction with mouse	237	OGG_3000887204	Rv3574	M. tuberculosis	1773	mouse	10090				
OHPI_9000201	M. tuberculosis ftsY mutant interaction with mouse	238	OGG_3000887205	ftsY	M. tuberculosis	1773	mouse	10090				
OHPI_9000202	M. tuberculosis gcvT mutant interaction with mouse	239	OGG_3000887233	gcvT	M. tuberculosis	1773	mouse	10090				
OHPI_9000203	M. tuberculosis Rv3551 mutant interaction with mouse	240	OGG_3000887235	Rv3551	M. tuberculosis	1773	mouse	10090				
OHPI_9000204	M. tuberculosis aceE mutant interaction with mouse	241	OGG_3000887246	aceE	M. tuberculosis	1773	mouse	10090				
OHPI_9000205	M. tuberculosis Rv3519 mutant interaction with mouse	242	OGG_3000887247	Rv3519	M. tuberculosis	1773	mouse	10090				
OHPI_9000206	M. tuberculosis Rv2472 mutant interaction with mouse	243	OGG_3000887255	Rv2472	M. tuberculosis	1773	mouse	10090				
OHPI_9000042	M. tuberculosis proC mutant interaction with mouse	244	OGG_3000887256	proC	M. tuberculosis	1773	mouse	10090				
OHPI_9000207	M. tuberculosis fadA6 mutant interaction with mouse	245	OGG_3000887285	fadA6	M. tuberculosis	1773	mouse	10090				
OHPI_9000208	M. tuberculosis ilvB1 mutant interaction with mouse	246	OGG_3000887286	ilvB1	M. tuberculosis	1773	mouse	10090				
OHPI_9000209	M. tuberculosis pks15 mutant interaction with mouse	247	OGG_3000887291	pks15	M. tuberculosis	1773	mouse	10090				
OHPI_9000210	M. tuberculosis ppgK mutant interaction with mouse	248	OGG_3000887313	ppgK	M. tuberculosis	1773	mouse	10090				
OHPI_9000211	M. tuberculosis ung mutant interaction with mouse	249	OGG_3000887410	ung	M. tuberculosis	1773	mouse	10090				
OHPI_9000212	M. tuberculosis fadD28 mutant interaction with mouse	250	OGG_3000887454	fadD28	M. tuberculosis	1773	mouse	10090				
OHPI_9000213	M. tuberculosis ceoC mutant interaction with mouse	251	OGG_3000887493	ceoC	M. tuberculosis	1773	mouse	10090				
OHPI_9000214	M. tuberculosis mmpL7 mutant interaction with mouse	252	OGG_3000887548	mmpL7	M. tuberculosis	1773	mouse	10090				
OHPI_9000215	M. tuberculosis Rv1204c mutant interaction with mouse	253	OGG_3000887552	Rv1204c	M. tuberculosis	1773	mouse	10090				
OHPI_9000216	M. tuberculosis hspX mutant interaction with mouse	254	OGG_3000887579	hspX	M. tuberculosis	1773	mouse	10090				
OHPI_9000217	M. tuberculosis hspX mutant interaction with mouse macrophage cell	254	OGG_3000887579	hspX	M. tuberculosis	1773	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000218	M. tuberculosis sigD mutant interaction with human	255	OGG_3000887594	sigD	M. tuberculosis	1773	human	9606				
OHPI_9000219	M. tuberculosis sigD mutant interaction with human macrophage cell	255	OGG_3000887594	sigD	M. tuberculosis	1773	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000220	M. tuberculosis sigD mutant interaction with mouse	255	OGG_3000887594	sigD	M. tuberculosis	1773	mouse	10090				
OHPI_9000221	M. tuberculosis sigD mutant interaction with mouse macrophage cell	255	OGG_3000887594	sigD	M. tuberculosis	1773	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
